version,section,filename,function,offset,length,language
us,overlay2,overlay2_6DCA10.c,func_802D5B88_6E7238,2150456200,964,asm
us,overlay2,overlay2_6DCA10.c,create_particle_effect,2150457164,2028,asm
us,overlay2,overlay2_6DCA10.c,func_802D6738_6E7DE8,2150459192,3324,c
us,overlay2,overlay2_6DCA10.c,func_802D7434_6E8AE4,2150462516,472,c
us,overlay2,overlay2_6DCA10.c,func_802D760C_6E8CBC,2150462988,1224,asm
us,overlay2,overlay2_6DCA10.c,func_802D7AD4_6E9184,2150464212,268,c
us,overlay2,overlay2_6DCA10.c,func_802D7BE0_6E9290,2150464480,8324,asm
us,overlay2,overlay2_6DCA10.c,func_802D9C64_6EB314,2150472804,864,c
us,overlay2,overlay2_6DCA10.c,func_802D9FC4_6EB674,2150473668,2092,c
us,overlay2,collist2.c,func_802DA7F0_6EBEA0,2150475760,284,c
us,overlay2,collist2.c,func_802DA90C_6EBFBC,2150476044,1036,asm
us,overlay2,collist2.c,func_802DAD18_6EC3C8,2150477080,136,asm
us,overlay2,collist2.c,func_802DADA0_6EC450,2150477216,188,asm
us,overlay2,collist2.c,func_802DAE5C_6EC50C,2150477404,256,c
us,overlay2,collist2.c,func_802DAF5C_6EC60C,2150477660,80,c
us,overlay2,collist2.c,func_802DAFAC_6EC65C,2150477740,196,c
us,overlay2,overlay2_6EC720.c,func_802DB070_6EC720,2150477936,1060,asm
us,overlay2,overlay2_6EC720.c,func_802DB494_6ECB44,2150478996,300,c
us,overlay2,overlay2_6EC720.c,func_802DB5C0_6ECC70,2150479296,176,c
us,overlay2,overlay2_6EC720.c,func_802DB670_6ECD20,2150479472,340,c
us,overlay2,overlay2_6EC720.c,func_802DB7C4_6ECE74,2150479812,280,c
us,overlay2,overlay2_6EC720.c,func_802DB8DC_6ECF8C,2150480092,100,c
us,overlay2,overlay2_6EC720.c,func_802DB940_6ECFF0,2150480192,168,c
us,overlay2,overlay2_6EC720.c,func_802DB9E8_6ED098,2150480360,112,c
us,overlay2,overlay2_6EC720.c,func_802DBA58_6ED108,2150480472,268,c
us,overlay2,overlay2_6EC720.c,func_802DBB64_6ED214,2150480740,28,c
us,overlay2,overlay2_6ED230.c,func_802DBB80_6ED230,2150480768,348,c
us,overlay2,overlay2_6ED230.c,func_802DBCDC_6ED38C,2150481116,508,c
us,overlay2,overlay2_6ED230.c,func_802DBED8_6ED588,2150481624,508,c
us,overlay2,overlay2_6ED230.c,func_802DC0D4_6ED784,2150482132,472,c
us,overlay2,overlay2_6ED230.c,func_802DC2AC_6ED95C,2150482604,328,c
us,overlay2,overlay2_6ED230.c,func_802DC3F4_6EDAA4,2150482932,688,c
us,overlay2,overlay2_6ED230.c,func_802DC6A4_6EDD54,2150483620,432,c
us,overlay2,overlay2_6ED230.c,func_802DC854_6EDF04,2150484052,276,asm
us,overlay2,overlay2_6ED230.c,func_802DC968_6EE018,2150484328,192,c
us,overlay2,overlay2_6ED230.c,func_802DCA28_6EE0D8,2150484520,172,c
us,overlay2,overlay2_6ED230.c,func_802DCAD4_6EE184,2150484692,188,c
us,overlay2,overlay2_6ED230.c,func_802DCB90_6EE240,2150484880,284,c
us,overlay2,overlay2_6ED230.c,func_802DCCAC_6EE35C,2150485164,196,c
us,overlay2,overlay2_6ED230.c,func_802DCD70_6EE420,2150485360,660,asm
us,overlay2,overlay2_6ED230.c,func_802DD004_6EE6B4,2150486020,60,c
us,overlay2,overlay2_6ED230.c,func_802DD040_6EE6F0,2150486080,80,c
us,overlay2,overlay2_6ED230.c,func_802DD090_6EE740,2150486160,436,c
us,overlay2,overlay2_6ED230.c,func_802DD244_6EE8F4,2150486596,772,asm
us,overlay2,overlay2_6ED230.c,func_802DD548_6EEBF8,2150487368,1100,asm
us,overlay2,overlay2_6ED230.c,func_802DD994_6EF044,2150488468,3548,asm
us,overlay2,overlay2_6ED230.c,func_802DE770_6EFE20,2150492016,132,c
us,overlay2,overlay2_6ED230.c,func_802DE7F4_6EFEA4,2150492148,156,c
us,overlay2,overlay2_6ED230.c,func_802DE890_6EFF40,2150492304,132,c
us,overlay2,overlay2_6ED230.c,func_802DE914_6EFFC4,2150492436,60,c
us,overlay2,overlay2_6ED230.c,func_802DE950_6F0000,2150492496,7644,asm
us,overlay2,overlay2_6ED230.c,func_802E072C_6F1DDC,2150500140,13660,asm
us,overlay2,overlay2_6ED230.c,func_802E3C88_6F5338,2150513800,1220,asm
us,overlay2,overlay2_6ED230.c,func_802E414C_6F57FC,2150515020,2096,asm
us,overlay2,overlay2_6ED230.c,func_802E497C_6F602C,2150517116,252,c
us,overlay2,overlay2_6ED230.c,func_802E4A78_6F6128,2150517368,64,c
us,overlay2,overlay2_6ED230.c,func_802E4AB8_6F6168,2150517432,84,c
us,overlay2,overlay2_6ED230.c,func_802E4B0C_6F61BC,2150517516,936,c
us,overlay2,overlay2_6ED230.c,func_802E4EB4_6F6564,2150518452,108,c
us,overlay2,overlay2_6ED230.c,func_802E4F20_6F65D0,2150518560,224,c
us,overlay2,fox.c,func_802E5000_6F66B0,2150518784,4620,asm
us,overlay2,fox.c,func_802E620C_6F78BC,2150523404,4488,asm
us,overlay2,fox.c,func_802E7394_6F8A44,2150527892,4428,asm
us,overlay2,fox.c,func_802E84E0_6F9B90,2150532320,32,c
us,overlay2,fox.c,func_802E8500_6F9BB0,2150532352,332,c
us,overlay2,fox.c,func_802E864C_6F9CFC,2150532684,124,c
us,overlay2,fox.c,func_802E86C8_6F9D78,2150532808,152,c
us,overlay2,fox.c,func_802E8760_6F9E10,2150532960,88,c
us,overlay2,fox.c,fire_fox_fire_missile,2150533048,264,c
us,overlay2,fox.c,func_802E88C0_6F9F70,2150533312,236,c
us,overlay2,fox.c,fox_warp,2150533548,68,c
us,overlay2,overlay2_6FA0A0.c,func_802E89F0_6FA0A0,2150533616,460,c
us,overlay2,overlay2_6FA0A0.c,func_802E8BBC_6FA26C,2150534076,312,c
us,overlay2,overlay2_6FA0A0.c,func_802E8CF4_6FA3A4,2150534388,3740,asm
us,overlay2,overlay2_6FA0A0.c,func_802E9B90_6FB240,2150538128,1140,asm
us,overlay2,overlay2_6FA0A0.c,func_802EA004_6FB6B4,2150539268,988,asm
us,overlay2,aidata.c,func_802EA3E0_6FBA90,2150540256,1040,c
us,overlay2,dog.c,func_802EA7F0_6FBEA0,2150541296,4932,asm
us,overlay2,dog.c,func_802EBB34_6FD1E4,2150546228,5588,asm
us,overlay2,dog.c,func_802ED108_6FE7B8,2150551816,6036,asm
us,overlay2,dog.c,func_802EE89C_6FFF4C,2150557852,336,c
us,overlay2,dog.c,func_802EE9EC_70009C,2150558188,44,c
us,overlay2,dog.c,func_802EEA18_7000C8,2150558232,60,c
us,overlay2,dog.c,func_802EEA54_700104,2150558292,40,c
us,overlay2,dog.c,func_802EEA7C_70012C,2150558332,456,c
us,overlay2,dog.c,func_802EEC44_7002F4,2150558788,412,c
us,overlay2,dog.c,racing_dog_fire_missile,2150559200,404,c
us,overlay2,dog.c,dog_bite,2150559604,40,c
us,overlay2,dog.c,flying_dog_fire_gun,2150559644,80,c
us,overlay2,dog.c,flying_dog_drop_bomb,2150559724,136,c
us,overlay2,dog.c,racing_dog_turbo,2150559860,76,c
us,overlay2,hippo.c,func_802EF0C0_700770,2150559936,4780,asm
us,overlay2,hippo.c,func_802F036C_701A1C,2150564716,8,c
us,overlay2,hippo.c,func_802F0374_701A24,2150564724,68,c
us,overlay2,hippo.c,func_802F03B8_701A68,2150564792,492,c
us,overlay2,hippo.c,drop_sticky_mine,2150565284,476,c
us,overlay2,hippo.c,hippo_spit,2150565760,80,c
us,overlay2,screen_transition.c,reset_screen_transition,2150565840,24,c
us,overlay2,screen_transition.c,trigger_screen_transition,2150565864,304,c
us,overlay2,screen_transition.c,perform_screen_transition,2150566168,2672,c
us,overlay2,screen_transition.c,func_802F1388_702A38,2150568840,48,c
us,overlay2,screen_transition.c,func_802F13B8_702A68,2150568888,888,c
us,overlay2,lion.c,func_802F1730_702DE0,2150569776,4860,asm
us,overlay2,lion.c,func_802F2A2C_7040DC,2150574636,116,c
us,overlay2,lion.c,lion_roar,2150574752,128,c
us,overlay2,overlay2_7041D0.c,clear_used_lights,2150574880,52,c
us,overlay2,overlay2_7041D0.c,add_light_at_location,2150574932,676,c
us,overlay2,overlay2_7041D0.c,func_802F2DF8_7044A8,2150575608,244,asm
us,overlay2,overlay2_7041D0.c,func_802F2EEC_70459C,2150575852,304,c
us,overlay2,overlay2_7041D0.c,func_802F301C_7046CC,2150576156,136,c
us,overlay2,overlay2_7041D0.c,func_802F30A4_704754,2150576292,8164,asm
us,overlay2,overlay2_7041D0.c,add_multiple_lights,2150584456,2268,c
us,overlay2,overlay2_7041D0.c,add_single_light,2150586724,140,c
us,overlay2,overlay2_7070A0.c,func_802F59F0_7070A0,2150586864,624,asm
us,overlay2,overlay2_7070A0.c,func_802F5C60_707310,2150587488,740,asm
us,overlay2,overlay2_7070A0.c,func_802F5F44_7075F4,2150588228,248,c
us,overlay2,overlay2_7070A0.c,func_802F603C_7076EC,2150588476,680,asm
us,overlay2,overlay2_7070A0.c,func_802F62E4_707994,2150589156,276,c
us,overlay2,overlay2_7070A0.c,func_802F63F8_707AA8,2150589432,164,c
us,overlay2,overlay2_7070A0.c,func_802F649C_707B4C,2150589596,224,c
us,overlay2,overlay2_7070A0.c,func_802F657C_707C2C,2150589820,64,c
us,overlay2,overlay2_7070A0.c,func_802F65BC_707C6C,2150589884,404,asm
us,overlay2,overlay2_7070A0.c,func_802F6750_707E00,2150590288,336,c
us,overlay2,overlay2_7070A0.c,func_802F68A0_707F50,2150590624,444,c
us,overlay2,overlay2_7070A0.c,func_802F6A5C_70810C,2150591068,912,c
us,overlay2,overlay2_7070A0.c,func_802F6DEC_70849C,2150591980,616,c
us,overlay2,overlay2_7070A0.c,func_802F7054_708704,2150592596,8,c
us,overlay2,overlay2_7070A0.c,func_802F705C_70870C,2150592604,2276,asm
us,overlay2,overlay2_7070A0.c,func_802F7940_708FF0,2150594880,1804,asm
us,overlay2,overlay2_7070A0.c,func_802F804C_7096FC,2150596684,276,c
us,overlay2,overlay2_7070A0.c,func_802F8160_709810,2150596960,1272,asm
us,overlay2,overlay2_7070A0.c,func_802F8658_709D08,2150598232,704,asm
us,overlay2,overlay2_7070A0.c,func_802F8918_709FC8,2150598936,124,c
us,overlay2,overlay2_7070A0.c,func_802F8994_70A044,2150599060,440,asm
us,overlay2,overlay2_7070A0.c,func_802F8B4C_70A1FC,2150599500,640,asm
us,overlay2,overlay2_7070A0.c,func_802F8DCC_70A47C,2150600140,696,c
us,overlay2,overlay2_7070A0.c,func_802F9084_70A734,2150600836,8,c
us,overlay2,overlay2_7070A0.c,func_802F908C_70A73C,2150600844,28,c
us,overlay2,overlay2_7070A0.c,func_802F90A8_70A758,2150600872,92,c
us,overlay2,overlay2_7070A0.c,func_802F9104_70A7B4,2150600964,116,c
us,overlay2,overlay2_7070A0.c,func_802F9178_70A828,2150601080,312,c
us,overlay2,overlay2_7070A0.c,func_802F92B0_70A960,2150601392,620,asm
us,overlay2,overlay2_7070A0.c,func_802F951C_70ABCC,2150602012,264,c
us,overlay2,overlay2_7070A0.c,func_802F9624_70ACD4,2150602276,188,c
us,overlay2,overlay2_7070A0.c,func_802F96E0_70AD90,2150602464,416,asm
us,overlay2,overlay2_7070A0.c,func_802F9880_70AF30,2150602880,392,c
us,overlay2,overlay2_7070A0.c,func_802F9A08_70B0B8,2150603272,324,c
us,overlay2,overlay2_7070A0.c,func_802F9B4C_70B1FC,2150603596,260,c
us,overlay2,overlay2_7070A0.c,func_802F9C50_70B300,2150603856,448,c
us,overlay2,overlay2_7070A0.c,func_802F9E10_70B4C0,2150604304,168,asm
us,overlay2,overlay2_7070A0.c,func_802F9EB8_70B568,2150604472,1600,asm
us,overlay2,overlay2_7070A0.c,func_802FA4F8_70BBA8,2150606072,480,asm
us,overlay2,overlay2_7070A0.c,func_802FA6D8_70BD88,2150606552,88,c
us,overlay2,overlay2_7070A0.c,func_802FA730_70BDE0,2150606640,1676,asm
us,overlay2,overlay2_7070A0.c,func_802FADBC_70C46C,2150608316,1204,c
us,overlay2,overlay2_7070A0.c,func_802FB270_70C920,2150609520,556,c
us,overlay2,overlay2_7070A0.c,func_802FB49C_70CB4C,2150610076,36,c
us,overlay2,overlay2_7070A0.c,func_802FB4C0_70CB70,2150610112,448,c
us,overlay2,overlay2_7070A0.c,func_802FB680_70CD30,2150610560,476,c
us,overlay2,overlay2_7070A0.c,func_802FB85C_70CF0C,2150611036,484,c
us,overlay2,overlay2_7070A0.c,func_802FBA40_70D0F0,2150611520,440,c
us,overlay2,overlay2_7070A0.c,func_802FBBF8_70D2A8,2150611960,432,c
us,overlay2,overlay2_7070A0.c,func_802FBDA8_70D458,2150612392,432,c
us,overlay2,overlay2_7070A0.c,func_802FBF58_70D608,2150612824,432,c
us,overlay2,overlay2_7070A0.c,func_802FC108_70D7B8,2150613256,432,c
us,overlay2,overlay2_7070A0.c,func_802FC2B8_70D968,2150613688,384,c
us,overlay2,overlay2_7070A0.c,func_802FC438_70DAE8,2150614072,392,c
us,overlay2,overlay2_7070A0.c,func_802FC5C0_70DC70,2150614464,292,c
us,overlay2,overlay2_7070A0.c,func_802FC6E4_70DD94,2150614756,292,c
us,overlay2,overlay2_7070A0.c,func_802FC808_70DEB8,2150615048,236,asm
us,overlay2,overlay2_7070A0.c,func_802FC8F4_70DFA4,2150615284,124,c
us,overlay2,overlay2_7070A0.c,func_802FC970_70E020,2150615408,32,c
us,overlay2,overlay2_7070A0.c,func_802FC990_70E040,2150615440,120,c
us,overlay2,overlay2_7070A0.c,func_802FCA08_70E0B8,2150615560,1928,c
us,overlay2,overlay2_7070A0.c,func_802FD190_70E840,2150617488,220,c
us,overlay2,overlay2_7070A0.c,func_802FD26C_70E91C,2150617708,220,c
us,overlay2,overlay2_7070A0.c,func_802FD348_70E9F8,2150617928,112,c
us,overlay2,overlay2_7070A0.c,func_802FD3B8_70EA68,2150618040,84,c
us,overlay2,overlay2_7070A0.c,func_802FD40C_70EABC,2150618124,92,c
us,overlay2,overlay2_7070A0.c,func_802FD468_70EB18,2150618216,104,c
us,overlay2,overlay2_7070A0.c,func_802FD4D0_70EB80,2150618320,104,c
us,overlay2,overlay2_7070A0.c,func_802FD538_70EBE8,2150618424,164,c
us,overlay2,overlay2_7070A0.c,func_802FD5DC_70EC8C,2150618588,152,c
us,overlay2,overlay2_7070A0.c,func_802FD674_70ED24,2150618740,600,c
us,overlay2,overlay2_7070A0.c,func_802FD8CC_70EF7C,2150619340,128,c
us,overlay2,overlay2_7070A0.c,func_802FD94C_70EFFC,2150619468,120,c
us,overlay2,overlay2_7070A0.c,func_802FD9C4_70F074,2150619588,128,c
us,overlay2,overlay2_7070A0.c,func_802FDA44_70F0F4,2150619716,2688,c
us,overlay2,overlay2_7070A0.c,func_802FE4C4_70FB74,2150622404,156,c
us,overlay2,overlay2_7070A0.c,func_802FE560_70FC10,2150622560,136,c
us,overlay2,overlay2_7070A0.c,func_802FE5E8_70FC98,2150622696,1920,c
us,overlay2,overlay2_7070A0.c,func_802FED68_710418,2150624616,304,c
us,overlay2,overlay2_7070A0.c,fire_homing_missile,2150624920,524,c
us,overlay2,overlay2_7070A0.c,spawn_temporary_object,2150625444,156,c
us,overlay2,overlay2_7070A0.c,func_802FF140_7107F0,2150625600,68,c
us,overlay2,overlay2_7070A0.c,func_802FF184_710834,2150625668,216,c
us,overlay2,overlay2_7070A0.c,func_802FF25C_71090C,2150625884,740,c
us,overlay2,overlay2_7070A0.c,func_802FF540_710BF0,2150626624,660,c
us,overlay2,overlay2_7070A0.c,func_802FF7D4_710E84,2150627284,84,c
us,overlay2,overlay2_7070A0.c,func_802FF828_710ED8,2150627368,504,c
us,overlay2,overlay2_7070A0.c,func_802FFA20_7110D0,2150627872,532,c
us,overlay2,overlay2_7070A0.c,func_802FFC34_7112E4,2150628404,284,c
us,overlay2,overlay2_7070A0.c,func_802FFD50_711400,2150628688,324,c
us,overlay2,overlay2_7070A0.c,func_802FFE94_711544,2150629012,60,c
us,overlay2,overlay2_7070A0.c,func_802FFED0_711580,2150629072,44,c
us,overlay2,overlay2_7070A0.c,func_802FFEFC_7115AC,2150629116,84,c
us,overlay2,overlay2_7070A0.c,func_802FFF50_711600,2150629200,32,c
us,overlay2,overlay2_7070A0.c,func_802FFF70_711620,2150629232,96,c
us,overlay2,overlay2_7070A0.c,func_802FFFD0_711680,2150629328,352,c
us,overlay2,overlay2_7117E0.c,func_80300130_7117E0,2150629680,224,c
us,overlay2,rabbit.c,func_80300210_7118C0,2150629904,4152,asm
us,overlay2,rabbit.c,func_80301248_7128F8,2150634056,3536,asm
us,overlay2,rabbit.c,func_80302018_7136C8,2150637592,104,c
us,overlay2,rabbit.c,func_80302080_713730,2150637696,160,c
us,overlay2,rabbit.c,heli_rabbit_drop_bomb,2150637856,136,c
us,overlay2,rabbit.c,func_803021A8_713858,2150637992,88,c
us,overlay2,frog.c,func_80302200_7138B0,2150638080,2908,c
us,overlay2,frog.c,func_80302D5C_71440C,2150640988,116,c
us,overlay2,frog.c,frog_croak,2150641104,128,c
us,overlay2,overlay2_714500.c,func_80302E50_714500,2150641232,988,asm
us,overlay2,overlay2_714500.c,func_8030322C_7148DC,2150642220,176,c
us,overlay2,overlay2_714500.c,func_803032DC_71498C,2150642396,248,c
us,overlay2,overlay2_714500.c,func_803033D4_714A84,2150642644,252,c
us,overlay2,overlay2_714B80.c,func_803034D0_714B80,2150642896,848,asm
us,overlay2,overlay2_714B80.c,func_80303820_714ED0,2150643744,368,c
us,overlay2,overlay2_714B80.c,func_80303990_715040,2150644112,392,c
us,overlay2,overlay2_714B80.c,func_80303B18_7151C8,2150644504,300,c
us,overlay2,overlay2_714B80.c,func_80303C44_7152F4,2150644804,188,c
us,overlay2,overlay2_714B80.c,func_80303D00_7153B0,2150644992,80,c
us,overlay2,overlay2_714B80.c,func_80303D50_715400,2150645072,24,c
us,overlay2,overlay2_714B80.c,func_80303D68_715418,2150645096,552,c
us,overlay2,overlay2_714B80.c,func_80303F90_715640,2150645648,124,c
us,overlay2,overlay2_714B80.c,func_8030400C_7156BC,2150645772,356,asm
us,overlay2,overlay2_715820.c,func_80304170_715820,2150646128,36,c
us,overlay2,overlay2_715820.c,func_80304194_715844,2150646164,104,c
us,overlay2,overlay2_715820.c,func_803041FC_7158AC,2150646268,3204,asm
us,overlay2,overlay2_716530.c,func_80304E80_716530,2150649472,68,c
us,overlay2,overlay2_716530.c,func_80304EC4_716574,2150649540,172,c
us,overlay2,overlay2_716530.c,func_80304F70_716620,2150649712,36,c
us,overlay2,overlay2_716530.c,func_80304F94_716644,2150649748,240,c
us,overlay2,overlay2_716530.c,func_80305084_716734,2150649988,272,c
us,overlay2,overlay2_716530.c,func_80305194_716844,2150650260,92,c
us,overlay2,overlay2_716530.c,func_803051F0_7168A0,2150650352,96,c
us,overlay2,overlay2_716900.c,func_80305250_716900,2150650448,280,asm
us,overlay2,overlay2_716900.c,func_80305368_716A18,2150650728,1800,asm
us,overlay2,overlay2_716900.c,func_80305A70_717120,2150652528,820,asm
us,overlay2,overlay2_716900.c,func_80305DA4_717454,2150653348,1816,asm
us,overlay2,overlay2_716900.c,func_803064BC_717B6C,2150655164,308,c
us,overlay2,overlay2_716900.c,func_803065F0_717CA0,2150655472,3020,asm
us,overlay2,overlay2_716900.c,func_803071BC_71886C,2150658492,9692,asm
us,overlay2,overlay2_716900.c,func_80309798_71AE48,2150668184,208,c
us,overlay2,overlay2_716900.c,func_80309868_71AF18,2150668392,136,c
us,overlay2,overlay2_716900.c,func_803098F0_71AFA0,2150668528,204,c
us,overlay2,overlay2_716900.c,func_803099BC_71B06C,2150668732,272,c
us,overlay2,overlay2_716900.c,func_80309ACC_71B17C,2150669004,116,c
us,overlay2,overlay2_716900.c,func_80309B40_71B1F0,2150669120,96,c
us,overlay2,overlay2_716900.c,func_80309BA0_71B250,2150669216,236,c
us,overlay2,overlay2_716900.c,func_80309C8C_71B33C,2150669452,312,c
us,overlay2,overlay2_716900.c,func_80309DC4_71B474,2150669764,136,c
us,overlay2,overlay2_716900.c,func_80309E4C_71B4FC,2150669900,144,c
us,overlay2,overlay2_716900.c,func_80309EDC_71B58C,2150670044,92,c
us,overlay2,overlay2_716900.c,func_80309F38_71B5E8,2150670136,2484,c
us,overlay2,overlay2_716900.c,func_8030A8EC_71BF9C,2150672620,108,c
us,overlay2,overlay2_716900.c,animal_jump,2150672728,176,c
us,overlay2,overlay2_716900.c,func_8030AA08_71C0B8,2150672904,136,c
us,overlay2,overlay2_716900.c,func_8030AA90_71C140,2150673040,80,c
us,overlay2,overlay2_716900.c,func_8030AAE0_71C190,2150673120,2484,asm
us,overlay2,overlay2_716900.c,func_8030B494_71CB44,2150675604,1980,asm
us,overlay2,overlay2_716900.c,func_8030BC50_71D300,2150677584,256,c
us,overlay2,overlay2_716900.c,func_8030BD50_71D400,2150677840,208,c
us,overlay2,overlay2_716900.c,func_8030BE20_71D4D0,2150678048,7956,asm
us,overlay2,overlay2_716900.c,func_8030DD34_71F3E4,2150686004,1236,asm
us,overlay2,overlay2_716900.c,func_8030E208_71F8B8,2150687240,1172,asm
us,overlay2,overlay2_716900.c,func_8030E69C_71FD4C,2150688412,528,c
us,overlay2,overlay2_716900.c,func_8030E8AC_71FF5C,2150688940,492,c
us,overlay2,overlay2_716900.c,func_8030EA98_720148,2150689432,240,c
us,overlay2,overlay2_716900.c,func_8030EB88_720238,2150689672,104,c
us,overlay2,overlay2_716900.c,func_8030EBF0_7202A0,2150689776,5184,asm
us,overlay2,overlay2_716900.c,func_80310030_7216E0,2150694960,652,c
us,overlay2,overlay2_716900.c,func_803102BC_72196C,2150695612,2900,asm
us,overlay2,overlay2_716900.c,func_80310E10_7224C0,2150698512,212,c
us,overlay2,overlay2_716900.c,func_80310EE4_722594,2150698724,116,c
us,overlay2,overlay2_716900.c,func_80310F58_722608,2150698840,756,asm
us,overlay2,overlay2_716900.c,func_8031124C_7228FC,2150699596,776,asm
us,overlay2,overlay2_716900.c,func_80311554_722C04,2150700372,1240,asm
us,overlay2,overlay2_716900.c,func_80311A2C_7230DC,2150701612,124,c
us,overlay2,overlay2_716900.c,func_80311AA8_723158,2150701736,336,c
us,overlay2,overlay2_716900.c,func_80311BF8_7232A8,2150702072,336,c
us,overlay2,overlay2_716900.c,func_80311D48_7233F8,2150702408,780,c
us,overlay2,overlay2_716900.c,func_80312054_723704,2150703188,848,c
us,overlay2,overlay2_716900.c,func_803123A4_723A54,2150704036,848,c
us,overlay2,overlay2_716900.c,func_803126F4_723DA4,2150704884,848,c
us,overlay2,overlay2_716900.c,func_80312A44_7240F4,2150705732,848,c
us,overlay2,overlay2_716900.c,func_80312D94_724444,2150706580,720,c
us,overlay2,overlay2_716900.c,func_80313064_724714,2150707300,720,c
us,overlay2,overlay2_716900.c,func_80313334_7249E4,2150708020,276,c
us,overlay2,overlay2_716900.c,func_80313448_724AF8,2150708296,436,asm
us,overlay2,overlay2_716900.c,func_803135FC_724CAC,2150708732,180,asm
us,overlay2,overlay2_716900.c,func_803136B0_724D60,2150708912,76,c
us,overlay2,overlay2_716900.c,func_803136FC_724DAC,2150708988,148,c
us,overlay2,parrot.c,func_80313790_724E40,2150709136,3432,c
us,overlay2,parrot.c,func_803144F8_725BA8,2150712568,152,c
us,overlay2,parrot.c,func_80314590_725C40,2150712720,112,c
us,overlay2,parrot.c,parrot_fly,2150712832,96,c
us,overlay2,overlay2_725D10.c,func_80314660_725D10,2150712928,72,c
us,overlay2,overlay2_725D10.c,func_803146A8_725D58,2150713000,224,c
us,overlay2,overlay2_725D10.c,func_80314788_725E38,2150713224,236,c
us,overlay2,overlay2_725D10.c,func_80314874_725F24,2150713460,1688,asm
us,overlay2,overlay2_725D10.c,func_80314F0C_7265BC,2150715148,920,c
us,overlay2,overlay2_725D10.c,func_803152A4_726954,2150716068,224,c
us,overlay2,overlay2_725D10.c,func_80315384_726A34,2150716292,44,c
us,overlay2,overlay2_725D10.c,func_803153B0_726A60,2150716336,92,c
us,overlay2,overlay2_725D10.c,func_8031540C_726ABC,2150716428,588,asm
us,overlay2,overlay2_725D10.c,func_80315658_726D08,2150717016,536,asm
us,overlay2,overlay2_725D10.c,func_80315870_726F20,2150717552,16,c
us,overlay2,overlay2_725D10.c,func_80315880_726F30,2150717568,52,c
us,overlay2,overlay2_725D10.c,func_803158B4_726F64,2150717620,48,c
us,overlay2,overlay2_725D10.c,func_803158E4_726F94,2150717668,64,c
us,overlay2,overlay2_725D10.c,func_80315924_726FD4,2150717732,44,c
us,overlay2,overlay2_725D10.c,func_80315950_727000,2150717776,52,c
us,overlay2,overlay2_725D10.c,func_80315984_727034,2150717828,44,c
us,overlay2,overlay2_725D10.c,func_803159B0_727060,2150717872,52,c
us,overlay2,overlay2_725D10.c,func_803159E4_727094,2150717924,2596,asm
us,overlay2,overlay2_725D10.c,func_80316408_727AB8,2150720520,11508,asm
us,overlay2,overlay2_725D10.c,func_803190FC_72A7AC,2150732028,180,c
us,overlay2,overlay2_725D10.c,func_803191B0_72A860,2150732208,208,c
us,overlay2,overlay2_72A930.c,func_80319280_72A930,2150732416,1276,asm
us,overlay2,overlay2_72A930.c,func_8031977C_72AE2C,2150733692,308,c
us,overlay2,overlay2_72A930.c,func_803198B0_72AF60,2150734000,416,asm
us,overlay2,overlay2_72B100.c,func_80319A50_72B100,2150734416,80,c
us,overlay2,overlay2_72B100.c,func_80319AA0_72B150,2150734496,36,c
us,overlay2,overlay2_72B100.c,func_80319AC4_72B174,2150734532,136,c
us,overlay2,overlay2_72B100.c,get_closest_waypoint_index,2150734668,236,c
us,overlay2,overlay2_72B100.c,func_80319C38_72B2E8,2150734904,484,c
us,overlay2,overlay2_72B100.c,func_80319E1C_72B4CC,2150735388,316,c
us,overlay2,overlay2_72B100.c,func_80319F58_72B608,2150735704,504,c
us,overlay2,overlay2_72B800.c,func_8031A150_72B800,2150736208,296,c
us,overlay2,overlay2_72B800.c,func_8031A278_72B928,2150736504,248,c
us,overlay2,overlay2_72B800.c,func_8031A370_72BA20,2150736752,368,asm
us,overlay2,overlay2_72B800.c,func_8031A4E0_72BB90,2150737120,1324,asm
us,overlay2,overlay2_72B800.c,func_8031AA0C_72C0BC,2150738444,1136,c
us,overlay2,overlay2_72B800.c,func_8031AE7C_72C52C,2150739580,340,c
us,overlay2,overlay2_72C680.c,get_uncompressed_size,2150739920,136,c
us,overlay2,overlay2_72C680.c,get_compressed_size,2150740056,144,c
us,overlay2,overlay2_72C680.c,copy_or_extract,2150740200,140,c
us,overlay2,overlay2_72C680.c,func_8031B174_72C824,2150740340,540,asm
us,overlay2,overlay2_72C680.c,load_level_data,2150740880,112,asm
us,overlay2,overlay2_72C680.c,func_8031B400_72CAB0,2150740992,3844,asm
us,overlay2,overlay2_72C680.c,func_8031C304_72D9B4,2150744836,40,c
us,overlay2,overlay2_72C680.c,func_8031C32C_72D9DC,2150744876,72,c
us,overlay2,overlay2_72C680.c,func_8031C374_72DA24,2150744948,76,c
us,overlay2,overlay2_72C680.c,func_8031C3C0_72DA70,2150745024,204,c
us,overlay2,overlay2_72C680.c,func_8031C48C_72DB3C,2150745228,788,asm
us,overlay2,mouse.c,func_8031C7A0_72DE50,2150746016,3716,c
us,overlay2,mouse.c,func_8031D624_72ECD4,2150749732,4220,asm
us,overlay2,mouse.c,func_8031E6A0_72FD50,2150753952,4536,asm
us,overlay2,mouse.c,func_8031F858_730F08,2150758488,36,c
us,overlay2,mouse.c,func_8031F87C_730F2C,2150758524,32,c
us,overlay2,mouse.c,func_8031F89C_730F4C,2150758556,32,c
